STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140716,0.00,0.0,0.0,81,68,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140717,0.00,0.0,0.0,81,67,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140718,0.00,0.0,0.0,81,64,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140719,0.00,0.0,0.0,76,68,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140720,0.00,0.0,0.0,80,66,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140721,0.00,0.0,0.0,85,67,2.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140722,0.00,0.0,0.0,86,71,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140723,0.19,0.0,0.0,88,72,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140724,0.00,0.0,0.0,80,70,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140725,0.00,0.0,0.0,82,66,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140726,0.00,0.0,0.0,81,69,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140727,0.02,0.0,0.0,85,71,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140728,0.19,0.0,0.0,82,68,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140729,0.00,0.0,0.0,76,64,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140730,0.00,0.0,0.0,80,63,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140731,0.00,0.0,0.0,82,68,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140801,0.00,0.0,0.0,84,71,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140802,0.41,0.0,0.0,74,63,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140803,0.07,0.0,0.0,76,66,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140804,0.00,0.0,0.0,84,70,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140805,0.00,0.0,0.0,90,71,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140806,0.00,0.0,0.0,83,70,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140807,0.00,0.0,0.0,83,66,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140808,0.00,0.0,0.0,83,65,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140809,0.00,0.0,0.0,87,66,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140810,0.00,0.0,0.0,88,68,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140811,0.00,0.0,0.0,87,71,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140812,0.19,0.0,0.0,79,70,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140813,0.53,0.0,0.0,82,68,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140814,0.00,0.0,0.0,77,63,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140815,0.00,0.0,0.0,73,61,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140816,0.00,0.0,0.0,78,63,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140817,0.01,0.0,0.0,82,66,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140818,0.00,0.0,0.0,81,63,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140819,0.00,0.0,0.0,83,63,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140820,0.00,0.0,0.0,84,70,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140821,0.35,0.0,0.0,83,65,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140822,0.06,0.0,0.0,79,65,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140823,0.01,0.0,0.0,77,67,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140824,0.00,0.0,0.0,80,64,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140825,0.00,0.0,0.0,88,64,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140826,0.00,0.0,0.0,89,70,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140827,0.00,0.0,0.0,90,70,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140828,0.00,0.0,0.0,82,66,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140829,0.00,0.0,0.0,80,61,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140830,0.00,0.0,0.0,80,65,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140831,0.62,0.0,0.0,90,73,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140901,0.00,0.0,0.0,88,75,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140902,0.00,0.0,0.0,92,77,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140903,0.00,0.0,0.0,86,72,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140904,0.00,0.0,0.0,87,69,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140905,0.00,0.0,0.0,87,72,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140906,0.11,0.0,0.0,91,67,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140907,0.00,0.0,0.0,81,65,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140908,0.00,0.0,0.0,75,65,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140909,0.00,0.0,0.0,73,63,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140910,0.00,0.0,0.0,80,63,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140911,0.00,0.0,0.0,83,69,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140912,0.00,0.0,0.0,78,62,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140913,0.26,0.0,0.0,69,58,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140914,0.00,0.0,0.0,71,53,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140915,0.00,0.0,0.0,71,55,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140916,0.37,0.0,0.0,70,58,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140917,0.00,0.0,0.0,73,55,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140918,0.00,0.0,0.0,76,57,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140919,0.00,0.0,0.0,66,54,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140920,0.00,0.0,0.0,75,57,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140921,0.15,0.0,0.0,75,67,1.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140922,0.00,0.0,0.0,71,55,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140923,0.00,0.0,0.0,71,52,1.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140924,0.00,0.0,0.0,71,58,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140925,0.32,0.0,0.0,64,57,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140926,0.00,0.0,0.0,77,58,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140927,0.00,0.0,0.0,83,60,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140928,0.00,0.0,0.0,84,64,1.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140929,0.00,0.0,0.0,79,67,0.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140930,0.00,0.0,0.0,71,62,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141001,0.02,0.0,0.0,65,61,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141002,0.00,0.0,0.0,70,61,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141003,0.00,0.0,0.0,71,56,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141004,1.18,0.0,0.0,69,52,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141005,0.00,0.0,0.0,61,46,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141006,0.00,0.0,0.0,69,50,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141007,0.06,0.0,0.0,71,63,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141008,0.04,0.0,0.0,73,62,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141009,0.00,0.0,0.0,68,55,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141010,0.00,0.0,0.0,64,52,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141011,0.33,0.0,0.0,60,50,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141012,0.00,0.0,0.0,63,48,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141013,0.05,0.0,0.0,65,52,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141014,0.00,0.0,0.0,76,63,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141015,0.69,0.0,0.0,77,69,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141016,1.11,0.0,0.0,71,61,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141017,0.00,0.0,0.0,71,59,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141018,0.00,0.0,0.0,70,56,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141019,0.00,0.0,0.0,56,44,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141020,0.00,0.0,0.0,60,42,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141021,0.11,0.0,0.0,67,55,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141022,1.51,0.0,0.0,58,50,9.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141023,0.61,0.0,0.0,53,50,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141024,0.00,0.0,0.0,63,51,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141025,0.01,0.0,0.0,67,50,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141026,0.00,0.0,0.0,63,53,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141027,0.00,0.0,0.0,63,48,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141028,0.00,0.0,0.0,72,53,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141029,0.00,0.0,0.0,72,51,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141030,0.00,0.0,0.0,59,47,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141031,0.05,0.0,0.0,55,45,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141101,0.35,0.0,0.0,47,42,8.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141102,0.00,0.0,0.0,48,41,10.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141103,0.00,0.0,0.0,61,39,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141104,0.00,0.0,0.0,68,53,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141105,0.00,0.0,0.0,64,56,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141106,0.37,0.0,0.0,57,48,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141107,0.00,0.0,0.0,53,40,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141108,0.00,0.0,0.0,48,36,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141109,0.00,0.0,0.0,57,46,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141110,0.00,0.0,0.0,61,44,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141111,0.00,0.0,0.0,64,49,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141112,0.00,0.0,0.0,65,47,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141113,0.20,0.0,0.0,48,36,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141114,0.06,0.0,0.0,42,35,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141115,0.00,0.0,0.0,42,33,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141116,0.03,0.0,0.0,45,35,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141117,1.54,0.0,0.0,52,40,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141118,0.00,0.0,0.0,45,24,10.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141119,0.00,0.0,0.0,36,22,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141120,0.00,0.0,0.0,45,31,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141121,0.00,0.0,0.0,37,28,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141122,0.00,0.0,0.0,44,28,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141123,0.00,0.0,0.0,57,43,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141124,0.70,0.0,0.0,69,53,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141125,0.00,0.0,0.0,68,51,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141126,1.24,0.0,0.2,51,34,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141127,0.02,0.0,0.0,38,34,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141128,0.00,0.0,0.0,37,29,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141129,0.00,0.0,0.0,45,27,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141130,0.00,0.0,0.0,55,45,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141201,0.09,0.0,0.0,65,42,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141202,0.08,0.0,0.0,43,35,9.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141203,0.06,0.0,0.0,46,41,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141204,0.00,0.0,0.0,45,37,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141205,0.51,0.0,0.0,44,34,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141206,1.22,0.0,0.0,50,39,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141207,0.04,0.0,0.0,42,30,11.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141208,0.00,0.0,0.0,37,24,11.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141209,2.54,0.0,0.0,42,36,10.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141210,0.08,0.0,1.0,40,32,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141211,0.01,1.2,0.0,38,31,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141212,0.00,0.0,0.0,38,32,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141213,0.00,0.0,0.0,44,34,8.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141214,0.00,0.0,0.0,46,38,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141215,0.00,0.0,0.0,48,37,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141216,0.20,0.0,0.0,49,38,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141217,0.02,0.0,0.0,54,42,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141218,0.00,0.0,0.0,42,37,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141219,0.00,0.0,0.0,38,31,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141220,0.00,0.0,0.0,33,30,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141221,0.00,0.0,0.0,36,31,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141222,0.04,0.0,0.0,44,35,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141223,0.16,0.0,0.0,46,43,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141224,0.80,0.0,0.0,58,44,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141225,0.09,0.0,0.0,62,44,9.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141226,0.00,0.0,0.0,50,40,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141227,0.00,0.0,0.0,55,44,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141228,0.10,0.0,0.0,54,43,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141229,0.00,0.0,0.0,44,34,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141230,0.00,0.0,0.0,34,28,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141231,0.00,0.0,0.0,32,27,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150101,0.00,0.0,0.0,39,27,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150102,0.00,0.0,0.0,42,35,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150103,0.71,0.0,0.0,42,33,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150104,0.30,0.0,0.0,56,41,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150105,0.00,0.0,0.0,49,21,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150106,0.05,0.0,1.0,22,19,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150107,0.00,1.2,0.0,23,9,12.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150108,0.00,0.0,0.0,21,8,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150109,0.07,0.0,1.5,33,19,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150110,0.00,1.2,0.0,23,16,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150111,0.00,1.2,0.0,37,18,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150112,0.36,0.0,0.0,39,35,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150113,0.00,0.0,0.0,36,17,8.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150114,0.00,0.0,0.0,32,16,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150115,0.00,0.0,0.0,35,25,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150116,0.00,0.0,0.0,43,20,9.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150117,0.00,0.0,0.0,32,17,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150118,2.10,0.0,0.0,42,31,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150119,0.00,0.0,0.0,42,36,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150120,0.00,0.0,0.0,40,32,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150121,0.00,0.0,0.0,36,25,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150122,0.00,0.0,0.0,40,31,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150123,0.00,0.0,0.0,39,28,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150124,0.72,3.1,3.6,39,33,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150125,0.00,2.0,0.0,42,31,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150126,0.48,2.0,5.5,31,22,12.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150127,0.36,7.9,4.3,30,20,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150128,0.00,7.9,0.0,34,16,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150129,0.02,5.9,0.0,36,19,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150130,0.06,7.1,1.0,38,19,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150131,0.00,7.1,0.0,26,13,12.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150201,0.03,5.9,0.3,36,20,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150202,1.02,7.1,5.0,34,14,9.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150203,0.00,7.9,0.0,26,13,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150204,0.00,7.9,0.0,43,24,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150205,0.00,7.9,0.0,42,14,8.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150206,0.00,7.9,0.0,27,12,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150207,0.02,7.9,0.0,40,25,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150208,0.00,7.9,0.0,37,29,8.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150209,0.09,7.9,0.0,29,25,11.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150210,0.01,7.9,0.1,40,26,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150211,0.00,7.9,0.0,34,22,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150212,0.00,7.9,0.0,40,16,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150213,0.00,7.9,0.0,21,8,9.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150214,0.02,7.9,0.9,32,16,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150215,0.00,9.1,0.0,25,4,14.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150216,0.00,9.1,0.0,21,3,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150217,0.14,11.8,3.3,27,14,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150218,0.00,9.1,0.0,33,19,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150219,0.00,9.1,0.0,27,8,11.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150220,0.00,9.1,0.0,19,2,10.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150221,0.61,9.1,3.0,32,13,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150222,0.10,13.0,1.0,43,32,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150223,0.00,11.8,0.0,38,8,11.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150224,0.00,11.8,0.0,24,4,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150225,0.00,11.8,0.0,37,20,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150226,0.00,11.0,0.0,32,21,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150227,0.00,11.0,0.0,30,18,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150228,0.00,11.0,0.0,29,13,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150301,0.52,9.8,4.8,31,24,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150302,0.00,15.0,0.0,39,27,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150303,0.67,14.2,1.8,37,22,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150304,0.25,13.0,0.0,45,35,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150305,0.76,13.0,7.5,40,19,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150306,0.00,18.9,0.0,27,12,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150307,0.00,18.1,0.0,38,18,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150308,0.00,16.1,0.0,49,37,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150309,0.01,13.0,0.0,54,40,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150310,0.46,11.0,0.0,53,39,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150311,0.01,5.9,0.0,59,44,6.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150312,0.00,3.9,0.0,47,36,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150313,0.00,2.0,0.0,43,31,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150314,0.81,1.2,0.0,51,40,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150315,0.00,0.0,0.0,44,36,11.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150316,0.00,0.0,0.0,52,35,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150317,0.02,0.0,0.0,57,34,9.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150318,0.00,0.0,0.0,39,29,9.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150319,0.00,0.0,0.0,43,29,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150320,0.40,0.0,4.5,38,29,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150321,0.00,5.1,0.0,47,29,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150322,0.00,0.0,0.0,43,28,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150323,0.00,0.0,0.0,38,23,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150324,0.00,0.0,0.0,45,26,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150325,0.05,0.0,0.0,49,34,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150326,0.32,0.0,0.0,62,42,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150327,0.27,0.0,0.0,46,39,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150328,0.00,0.0,0.0,40,26,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150329,0.00,0.0,0.0,46,25,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150330,0.00,0.0,0.0,54,36,7.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150331,0.17,0.0,0.0,47,35,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150401,0.00,0.0,0.0,51,32,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150402,0.00,0.0,0.0,67,41,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150403,0.04,0.0,0.0,64,59,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20150404,0.01,0.0,0.0,60,42,10.1
